,product_id,category_id,category_code,brand,price,user_id,score,user_productid,product_name,count
249,19100086,2053013556227473861,construction.tools.saw,ryobi,595.09,523173209,1,523173209-19100086,construction.tools.saw ryobi,1
250,25800000,2053013562292437791,medicine.tools.tonometer,omron,74.6,537742213,1,537742213-25800000,medicine.tools.tonometer omron,14
251,2601279,2053013563970159485,nan,beko,383.25,516217053,1,516217053-2601279, beko,72
252,6500533,2053013554155487563,computers.components.motherboard,asus,70.98,536847651,1,536847651-6500533,computers.components.motherboard asus,5
253,17800106,2053013559868129947,computers.desktop,dxracer,321.5,537128852,1,537128852-17800106,computers.desktop dxracer,7
254,39900005,2086471240800797129,apparel.trousers,nan,39.9,521245875,1,521245875-39900005,apparel.trousers ,12
255,18500019,2053013552695869677,electronics.tablet,wacom,108.63,516285392,1,516285392-18500019,electronics.tablet wacom,50
256,19200006,2053013556202308035,construction.tools.saw,ivt,71.56,544589980,1,544589980-19200006,construction.tools.saw ivt,29
257,8700212,2053013563097744201,appliances.personal.hair_cutter,philips,46.31,512503765,1,512503765-8700212,appliances.personal.hair_cutter philips,6
258,1701268,2053013553031414015,computers.peripherals.monitor,aoc,313.93,442188017,1,442188017-1701268,computers.peripherals.monitor aoc,26
259,2501614,2053013564003713919,appliances.kitchen.oven,redmond,164.71,306441847,1,306441847-2501614,appliances.kitchen.oven redmond,21
260,14300312,2053013557603205653,electronics.audio.music_tools.piano,m-audio,52.08,535471514,1,535471514-14300312,electronics.audio.music_tools.piano m-audio,25
261,8500182,2053013552259662037,nan,unilux,379.63,538963825,1,538963825-8500182, unilux,15
262,29502487,2071490004441367490,nan,mammut,19.05,530814178,1,530814178-29502487, mammut,1
263,29502084,2071490004441367490,nan,biotech,40.71,530814178,1,530814178-29502084, biotech,1
264,2201036,2053013560555995845,nan,canon,334.6,539045027,1,539045027-2201036, canon,189
265,2501143,2053013564003713919,appliances.kitchen.oven,artel,36.01,515173040,1,515173040-2501143,appliances.kitchen.oven artel,173
266,24400222,2053013563215184719,nan,kerastase,56.63,552288738,1,552288738-24400222, kerastase,1
267,12500527,2053013556277805513,nan,crown,47.62,513857808,1,513857808-12500527, crown,162
268,1003746,2053013555631882655,electronics.smartphone,sony,283.12,553162157,1,553162157-1003746,electronics.smartphone sony,55
269,12500271,2053013556277805513,nan,makita,118.08,513461469,1,513461469-12500271, makita,9
270,8700318,2053013563097744201,appliances.personal.hair_cutter,braun,70.76,544491802,1,544491802-8700318,appliances.personal.hair_cutter braun,7
271,8500067,2053013552259662037,nan,teploross,615.19,518193128,1,518193128-8500067, teploross,91
272,1700998,2053013553031414015,computers.peripherals.monitor,hp,256.89,523395309,1,523395309-1700998,computers.peripherals.monitor hp,37
273,9101034,2053013552888807671,computers.peripherals.mouse,logitech,104.65,551285352,1,551285352-9101034,computers.peripherals.mouse logitech,1
274,4000169,2053013566142809077,construction.tools.generator,tefal,90.07,550438257,1,550438257-4000169,construction.tools.generator tefal,224
275,3701239,2053013565983425517,appliances.environment.vacuum,arnica,97.13,524647150,1,524647150-3701239,appliances.environment.vacuum arnica,74
276,6701118,2053013554247762257,computers.components.videocards,powercolor,179.93,528132262,1,528132262-6701118,computers.components.videocards powercolor,50
277,5900032,2053013560841208525,nan,garmin,313.38,537468625,1,537468625-5900032, garmin,19
278,12718025,2053013553559896355,nan,roadstone,68.08,546064880,1,546064880-12718025, roadstone,8
279,40200415,2053013557930361385,nan,tarkett,5.79,512889804,1,512889804-40200415, tarkett,30
280,12200907,2116907525176557699,sport.bicycle,torrent,64.32,524161224,1,524161224-12200907,sport.bicycle torrent,50
281,12706621,2053013553559896355,nan,nokian,57.66,553780332,1,553780332-12706621, nokian,8
282,28705361,2053013565127787455,apparel.shoes,rooman,23.68,538127005,1,538127005-28705361,apparel.shoes rooman,54
283,4700630,2053013560899928785,auto.accessories.videoregister,nan,30.86,530516147,1,530516147-4700630,auto.accessories.videoregister ,557
284,1701031,2053013553031414015,computers.peripherals.monitor,qmax,58.41,534516750,1,534516750-1701031,computers.peripherals.monitor qmax,23
285,21407401,2053013561579406073,electronics.clocks,tissot,689.85,543091275,1,543091275-21407401,electronics.clocks tissot,23
286,8901658,2053013553090134275,kids.toys,alilo,38.59,542302661,1,542302661-8901658,kids.toys alilo,3
287,26700034,2053013557510930959,nan,marshall,89.32,512702129,1,512702129-26700034, marshall,14
288,13700159,2053013557452210699,nan,erlit,470.85,530428630,1,530428630-13700159, erlit,27
289,4803710,2053013554658804075,electronics.audio.headphone,meizu,25.71,552779046,1,552779046-4803710,electronics.audio.headphone meizu,25
290,13700226,2053013557452210699,nan,domani-spa,181.73,552025848,1,552025848-13700226, domani-spa,11
291,13103842,2053013553526341921,nan,pdw,391.26,516178643,1,516178643-13103842, pdw,22
292,3100541,2053013555262783879,appliances.kitchen.blender,polaris,36.01,523192645,1,523192645-3100541,appliances.kitchen.blender polaris,85
293,2700187,2053013563911439225,appliances.kitchen.refrigerators,nan,204.07,555461686,1,555461686-2700187,appliances.kitchen.refrigerators ,2
294,12715359,2053013553559896355,nan,comforser,50.19,536225449,1,536225449-12715359, comforser,23
295,1004884,2053013555631882655,electronics.smartphone,asus,228.86,547977099,1,547977099-1004884,electronics.smartphone asus,119
296,48000009,2116907518801216297,nan,technomax,158.31,512559748,1,512559748-48000009, technomax,85
297,5100743,2053013553341792533,electronics.clocks,honor,145.43,520175111,1,520175111-5100743,electronics.clocks honor,18
298,4700388,2053013560899928785,auto.accessories.videoregister,prestigio,32.18,536685642,1,536685642-4700388,auto.accessories.videoregister prestigio,55
299,13300462,2053013557166998015,nan,casper,102.19,525590097,1,525590097-13300462, casper,83
300,15800120,2053013560144954031,nan,huter,179.13,515822748,1,515822748-15800120, huter,40
301,1500259,2053013552955916539,computers.peripherals.printer,epson,154.18,534516750,1,534516750-1500259,computers.peripherals.printer epson,86
302,1801382,2053013554415534427,electronics.video.tv,toshiba,511.98,539907980,1,539907980-1801382,electronics.video.tv toshiba,105
303,9101173,2053013552888807671,computers.peripherals.mouse,kingston,79.54,528471049,1,528471049-9101173,computers.peripherals.mouse kingston,25
304,16500000,2053013556462354899,nan,omron,92.64,515892913,1,515892913-16500000, omron,173
305,32900083,2055156924407612189,accessories.bag,a-elita,8.49,549437633,1,549437633-32900083,accessories.bag a-elita,6
306,37800028,2078957461921858354,nan,carters,31.02,513494064,1,513494064-37800028, carters,81
307,6201019,2053013552293216471,appliances.environment.air_heater,nan,36.53,518812053,1,518812053-6201019,appliances.environment.air_heater ,164
308,12300850,2053013556311359947,construction.tools.drill,nan,21.6,555277671,1,555277671-12300850,construction.tools.drill ,71
309,28717145,2053013565480109009,apparel.shoes.keds,fassen,64.09,544261159,1,544261159-28717145,apparel.shoes.keds fassen,49
310,12900309,2053013552737812719,stationery.cartrige,hp,11.55,529749876,1,529749876-12900309,stationery.cartrige hp,3
311,13800042,2053013557418656265,furniture.bathroom.toilet,cersanit,73.47,512889804,1,512889804-13800042,furniture.bathroom.toilet cersanit,1
312,12718187,2053013553559896355,nan,hilo,65.64,546064880,1,546064880-12718187, hilo,3
313,4700478,2053013560899928785,auto.accessories.videoregister,sho-me,142.86,512550575,1,512550575-4700478,auto.accessories.videoregister sho-me,431
314,19300021,2053013566033757167,appliances.ironing_board,perilla,51.46,544628989,1,544628989-19300021,appliances.ironing_board perilla,22
315,5701037,2053013553970938175,auto.accessories.player,swat,100.39,512949728,1,512949728-5701037,auto.accessories.player swat,314
316,15100072,2053013557024391671,nan,imperial,669.23,513202784,1,513202784-15100072, imperial,143
317,9600059,2053013561185141473,nan,fly,1272.85,552005844,1,552005844-9600059, fly,44
318,15100148,2053013557024391671,nan,lider,369.1,513525178,1,513525178-15100148, lider,547
319,12719868,2053013553559896355,nan,roadx,48.91,512921112,1,512921112-12719868, roadx,3
320,4600535,2053013563944993659,appliances.kitchen.dishwasher,dauscher,290.84,514697331,1,514697331-4600535,appliances.kitchen.dishwasher dauscher,25
321,15900112,2053013558190408249,nan,rondell,56.6,546189421,1,546189421-15900112, rondell,192
322,14100635,2053013557670314521,electronics.audio.acoustic,denn,38.07,512702129,1,512702129-14100635,electronics.audio.acoustic denn,283
323,42800008,2096280510920655375,construction.tools.saw,makita,472.68,513484630,1,513484630-42800008,construction.tools.saw makita,3
324,41800011,2090971680481476652,nan,prologic,13.63,549437633,1,549437633-41800011, prologic,3
325,1701448,2053013553031414015,computers.peripherals.monitor,samsung,203.33,529091202,1,529091202-1701448,computers.peripherals.monitor samsung,6
326,1480018,2053013561092866779,computers.desktop,nan,900.67,512742880,1,512742880-1480018,computers.desktop ,40
327,42300004,2095518921321874323,furniture.living_room.cabinet,sv,282.89,529687718,1,529687718-42300004,furniture.living_room.cabinet sv,55
328,23000192,2164367422893589471,nan,toyota,39.9,549852206,1,549852206-23000192, toyota,104
329,28712684,2053013565228450757,apparel.shoes,marcomen,100.65,547527526,1,547527526-28712684,apparel.shoes marcomen,144
330,12300451,2053013556311359947,construction.tools.drill,crown,39.82,555277671,1,555277671-12300451,construction.tools.drill crown,88
331,19300039,2053013566033757167,appliances.ironing_board,nika,29.58,544628989,1,544628989-19300039,appliances.ironing_board nika,126
332,1003991,2053013555631882655,electronics.smartphone,lg,216.2,550346297,1,550346297-1003991,electronics.smartphone lg,143
333,1500451,2053013552955916539,computers.peripherals.printer,nan,122.9,512757140,1,512757140-1500451,computers.peripherals.printer ,11
334,35700017,2136935916512478049,appliances.kitchen.kettle,nan,20.57,514582222,1,514582222-35700017,appliances.kitchen.kettle ,10
335,14100113,2053013557670314521,electronics.audio.acoustic,fender,119.69,512702129,1,512702129-14100113,electronics.audio.acoustic fender,70
336,16700605,2053013559901684381,furniture.kitchen.chair,zeta,16.19,555011596,1,555011596-16700605,furniture.kitchen.chair zeta,59
337,15100183,2053013557024391671,nan,ostamebel,699.89,513202784,1,513202784-15100183, ostamebel,44
338,27700956,2053013560086233771,construction.tools.pump,greenpro,52.4,506661592,1,506661592-27700956,construction.tools.pump greenpro,7
339,15901903,2053013558190408249,nan,ikea,4.09,512773488,1,512773488-15901903, ikea,114
340,2800511,2053013563835941749,appliances.kitchen.refrigerators,hansa,257.38,554016436,1,554016436-2800511,appliances.kitchen.refrigerators hansa,42
341,12707959,2053013553559896355,nan,bridgestone,97.3,545595028,1,545595028-12707959, bridgestone,3
342,12500753,2053013556277805513,nan,alteco,62.29,555461691,1,555461691-12500753, alteco,29
343,5300032,2053013563173241677,nan,rowenta,70.71,534197199,1,534197199-5300032, rowenta,134
344,14200041,2053013557645148695,nan,fender,967.05,512702129,1,512702129-14200041, fender,14
345,13300558,2053013557166998015,nan,sonel,152.9,525590097,1,525590097-13300558, sonel,24
346,2600801,2053013563970159485,nan,darina,33.44,514040041,1,514040041-2600801, darina,64
347,17301421,2053013553853497655,nan,givenchy,80.25,528144533,1,528144533-17301421, givenchy,48
348,6301554,2053013554834964853,appliances.kitchen.kettle,maxwell,12.84,545021141,1,545021141-6301554,appliances.kitchen.kettle maxwell,2
349,1201432,2172371436436455782,electronics.tablet,microsoft,1029.37,515581296,1,515581296-1201432,electronics.tablet microsoft,29
350,6000271,2053013560807654091,auto.accessories.alarm,tomahawk,90.09,516356192,1,516356192-6000271,auto.accessories.alarm tomahawk,56
351,21405925,2053013561579406073,electronics.clocks,dkny,180.18,555462100,1,555462100-21405925,electronics.clocks dkny,1
352,28719273,2053013565639492569,apparel.shoes,rieker,73.36,553827799,1,553827799-28719273,apparel.shoes rieker,104
353,23000199,2164367422893589471,nan,mobil,15.44,543725938,1,543725938-23000199, mobil,2
354,12720166,2053013553559896355,nan,aoteli,50.64,515423039,1,515423039-12720166, aoteli,2
355,19100075,2053013556227473861,construction.tools.saw,nan,120.47,513484630,1,513484630-19100075,construction.tools.saw ,55
356,28400775,2053013566209917945,accessories.bag,baden,61.52,534493194,1,534493194-28400775,accessories.bag baden,227
357,13300550,2053013557166998015,nan,swisshome,160.62,525590097,1,525590097-13300550, swisshome,9
358,8500143,2053013552259662037,nan,navien,829.36,551371919,1,551371919-8500143, navien,80
359,12712333,2053013553559896355,nan,toyo,90.09,545595028,1,545595028-12712333, toyo,3
360,15200894,2053013553484398879,nan,bars,51.48,555461983,1,555461983-15200894, bars,82
361,21407102,2053013561579406073,electronics.clocks,longines,2007.77,530033604,1,530033604-21407102,electronics.clocks longines,4
362,16300031,2053013558131687989,nan,kukmara,36.01,517160937,1,517160937-16300031, kukmara,192
363,9000186,2053013566067311601,nan,janome,310.8,554179455,1,554179455-9000186, janome,22
364,12707963,2053013553559896355,nan,forward,85.87,546064880,1,546064880-12707963, forward,28
365,4700581,2053013560899928785,auto.accessories.videoregister,subini,79.8,541159267,1,541159267-4700581,auto.accessories.videoregister subini,38
366,12500289,2053013556277805513,nan,p.i.t.,43.97,555461691,1,555461691-12500289, p.i.t.,18
367,6301378,2053013554834964853,appliances.kitchen.kettle,polaris,13.98,545021141,1,545021141-6301378,appliances.kitchen.kettle polaris,5
368,19900041,2053013558978937451,nan,kabrita,5.66,548117029,1,548117029-19900041, kabrita,25
369,1700907,2053013553031414015,computers.peripherals.monitor,dell,460.56,555462184,1,555462184-1700907,computers.peripherals.monitor dell,4
370,11300005,2053013555531219353,electronics.telephone,panasonic,25.95,543011250,1,543011250-11300005,electronics.telephone panasonic,93
371,19200081,2053013556202308035,construction.tools.saw,ken,97.99,547477164,1,547477164-19200081,construction.tools.saw ken,6
372,19700100,2053013559104766575,nan,nutrilon,19.43,512481002,1,512481002-19700100, nutrilon,16
373,7201773,2053013553165631753,nan,lego,32.43,553756095,1,553756095-7201773, lego,14
374,29700027,2094006249627582860,accessories.umbrella,xiaomi,25.48,534493194,1,534493194-29700027,accessories.umbrella xiaomi,61
375,1480394,2053013561092866779,computers.desktop,alser,875.16,512742880,1,512742880-1480394,computers.desktop alser,4
376,9600100,2053013561185141473,nan,syma,46.31,552005844,1,552005844-9600100, syma,25
377,34600098,2060981320581906480,nan,fenix,154.42,529738628,1,529738628-34600098, fenix,8
378,19700115,2053013559104766575,nan,nestogen,7.57,548117029,1,548117029-19700115, nestogen,21
379,18900135,2053013560497275585,electronics.camera.photo,canon,851.35,516634158,1,516634158-18900135,electronics.camera.photo canon,5
